Taxpayer_ID,Revenue,Expenses,Tax_Liability,Tax_Paid,Late_Filings,Compliance_Violations,Industry,Profit,Tax_Compliance_Ratio,Audit_Findings,Risk_Label
1599,621831.08,247204.81,23970.21,41748.38,3,0,Finance,374626.27,1.74,4,High
1600,1030233.62,489095.83,45848.01,38393.32,1,1,Finance,541137.79,0.84,8,Medium
1601,826782.07,511729.95,53935.69,29484.98,3,1,Manufacturing,315052.12,0.55,5,High
1602,1544924.3,829413.97,55426.27,97541.46,3,1,Healthcare,715510.33,1.76,8,High
1603,1024588.84,614451.33,56513.51,40779.56,2,1,Healthcare,410137.51,0.72,4,Medium
1604,668806.67,694929.24,65158.4,79665.92,3,0,Manufacturing,-26122.57,1.22,9,High
1605,1219113.75,1400459.75,79277.71,74457.43,4,1,Retail,-181346.0,0.94,5,High
1606,1048921.2,682625.41,61945.68,76719.89,3,0,Tech,366295.79,1.24,1,High
1607,857459.16,467574.99,66119.01,117576.7,3,1,Tech,389884.17,1.78,5,High
1608,866756.69,336012.82,59760.29,49055.34,3,2,Retail,530743.87,0.82,3,High
1609,954219.46,727030.11,50298.51,33445.83,1,2,Manufacturing,227189.35,0.66,8,High
1610,675745.38,686143.44,15314.04,23379.11,2,1,Finance,-10398.06,1.53,2,Medium
1611,1367309.29,1762586.14,60232.41,42298.62,2,1,Manufacturing,-395276.85,0.7,2,Medium
1612,1114094.92,1158182.11,47417.54,28206.94,2,0,Finance,-44087.19,0.59,1,Medium
1613,763298.5,613584.21,12800.14,12320.93,1,1,Healthcare,149714.29,0.96,2,Low
1614,582324.47,438653.53,33727.5,60172.56,1,2,Healthcare,143670.94,1.78,0,High
1615,886907.56,1065581.68,51518.09,21790.86,0,1,Finance,-178674.12,0.42,1,High
1616,1146631.04,629512.99,65566.46,136732.38,1,1,Manufacturing,517118.05,2.09,9,Low
1617,990191.84,497063.2,50252.83,15195.78,0,2,Retail,493128.64,0.3,1,High
1618,1208606.02,1404186.63,93059.95,83193.1,0,0,Tech,-195580.61,0.89,0,High
1619,966714.98,526157.95,40445.51,22056.41,4,0,Healthcare,440557.03,0.55,5,High
1620,543723.83,472129.16,24432.07,20717.4,3,2,Retail,71594.67,0.85,6,High
1621,1070881.56,1042541.05,35604.09,38739.97,1,0,Manufacturing,28340.51,1.09,5,Low
1622,717372.49,409138.1,41549.31,46143.57,4,1,Healthcare,308234.39,1.11,1,High
1623,1605023.84,531254.96,109671.97,93757.25,2,0,Healthcare,1073768.88,0.85,2,Medium
1624,1241654.24,1600075.96,47677.0,24999.57,1,0,Manufacturing,-358421.72,0.52,2,Medium
1625,877395.29,949410.6,39194.3,35183.82,3,2,Manufacturing,-72015.31,0.9,6,High
1626,1474089.08,1193242.01,87726.67,37441.58,0,0,Manufacturing,280847.07,0.43,0,Medium
1627,728239.13,433699.29,45762.46,47188.72,2,0,Healthcare,294539.84,1.03,2,High
1628,872771.04,743736.56,56932.87,51858.69,3,0,Finance,129034.48,0.91,9,High
1629,869700.07,700451.07,22532.32,16295.11,4,0,Tech,169249.0,0.72,3,High
1630,780471.29,579791.2,30910.17,36041.35,0,2,Finance,200680.09,1.17,1,Low
1631,483461.18,480557.02,33687.62,31945.39,3,2,Manufacturing,2904.16,0.95,2,High
1632,1258960.3,1144477.7,87617.52,89681.92,2,2,Retail,114482.6,1.02,6,High
1633,742909.35,661698.37,27242.48,22775.28,3,1,Healthcare,81210.98,0.84,4,High
1634,451013.62,204924.48,20630.58,24405.9,3,1,Retail,246089.14,1.18,6,High
1635,814089.8,335450.32,31486.09,43701.04,3,0,Manufacturing,478639.48,1.39,8,High
1636,920819.74,379429.0,96783.28,166046.18,2,0,Manufacturing,541390.74,1.72,3,Medium
1637,1176155.27,1499111.81,47231.74,43874.99,4,0,Manufacturing,-322956.54,0.93,5,High
1638,1264675.46,996351.79,58645.02,92907.47,2,0,Manufacturing,268323.67,1.58,3,High
1639,1338101.28,540953.46,73130.12,36447.65,4,0,Retail,797147.82,0.5,0,High
1640,980529.66,765059.49,52136.51,48944.78,4,2,Tech,215470.17,0.94,4,High
1641,1442443.67,647653.24,103771.38,84315.13,0,2,Tech,794790.43,0.81,9,High
1642,1125543.59,744583.17,25609.74,20624.58,2,0,Finance,380960.42,0.81,2,Medium
1643,1037142.45,929948.77,66523.71,41597.31,2,1,Retail,107193.68,0.63,5,Medium
1644,503008.85,457254.38,26453.71,22344.86,1,0,Tech,45754.47,0.84,2,Low
1645,1255218.2,1197052.87,31480.87,24009.69,0,0,Manufacturing,58165.33,0.76,1,Low
1646,1495762.0,1335533.54,96953.89,149838.56,2,0,Retail,160228.46,1.55,6,Medium
1647,1119942.6,830823.44,41305.83,44415.33,1,2,Healthcare,289119.16,1.08,6,High
1648,996726.15,134645.32,58977.88,70201.87,3,2,Healthcare,862080.83,1.19,3,High
1649,531198.96,587714.66,27280.32,33753.72,3,2,Finance,-56515.7,1.24,6,High
1650,963688.08,542510.21,76366.02,134285.99,3,1,Tech,421177.87,1.76,9,High
1651,875313.1,502282.29,13706.13,18760.88,4,1,Healthcare,373030.81,1.37,5,High
1652,1089901.97,711574.84,75216.1,122128.27,4,1,Finance,378327.13,1.62,3,High
1653,1304967.3,1112866.73,20297.62,25653.03,0,2,Finance,192100.57,1.26,4,High
1654,1153825.41,606112.41,179279.6,87670.87,4,2,Tech,547713.0,0.49,6,High
1655,1506388.63,2209974.5,87086.15,149859.58,1,1,Healthcare,-703585.87,1.72,1,Low
1656,540523.21,397613.76,25811.07,41914.78,2,0,Finance,142909.45,1.62,1,Low
1657,986807.13,672337.8,36467.67,33192.01,3,3,Finance,314469.33,0.91,0,High
1658,1042894.07,725980.43,49079.71,56977.73,4,2,Retail,316913.64,1.16,5,High
1659,576100.07,420921.19,29124.14,15442.46,1,0,Tech,155178.88,0.53,5,High
1660,680675.04,719508.43,37510.9,243820.85,2,3,Manufacturing,-38833.39,6.5,8,High
1661,1139319.94,739883.98,17835.73,21457.25,4,0,Manufacturing,399435.96,1.2,5,High
1662,712595.76,331332.17,33224.64,28914.7,2,3,Tech,381263.59,0.87,5,High
1663,1183568.35,1935963.12,25700.69,23879.7,3,2,Tech,-752394.77,0.93,8,High
1664,1670221.58,699422.14,84108.51,39757.57,3,0,Retail,970799.44,0.47,2,High
1665,1013465.41,923742.16,34844.04,41975.26,0,0,Retail,89723.25,1.2,9,Low
1666,852893.13,696642.47,44993.92,48029.12,1,2,Retail,156250.66,1.07,1,Medium
1667,572882.2,396184.39,24004.7,22064.53,1,0,Tech,176697.81,0.92,3,Low
1668,870717.4,794095.22,15139.7,24808.4,0,1,Retail,76622.18,1.64,4,Low
1669,1158017.06,1195390.73,49786.69,41480.95,1,2,Manufacturing,-37373.67,0.83,5,High
1670,1190932.29,1365070.29,80826.44,32091.6,4,2,Tech,-174138.0,0.4,8,High
1671,1342076.51,672817.55,87273.85,94055.61,3,1,Retail,669258.96,1.08,3,High
1672,1073018.85,715654.92,133948.1,249671.81,1,2,Tech,357363.93,1.86,4,High
1673,1537811.9,1274803.79,167313.16,298799.45,1,2,Tech,263008.11,1.79,3,High
1674,995317.18,878387.31,82459.21,85810.97,0,0,Healthcare,116929.87,1.04,3,High
1675,885808.28,470465.88,33277.86,29501.88,1,0,Tech,415342.4,0.89,1,Low
1676,1244474.83,428905.82,52559.34,55881.41,3,1,Finance,815569.01,1.06,8,High
1677,780739.85,826143.06,34955.33,34941.39,3,0,Healthcare,-45403.21,1.0,8,High
1678,1397237.26,1246235.15,79151.28,108290.41,3,2,Manufacturing,151002.11,1.37,3,High
1679,1176569.43,503603.59,88247.5,104315.78,3,2,Tech,672965.84,1.18,9,High
1680,1273728.3,1141777.84,67489.79,81352.91,2,2,Finance,131950.46,1.21,2,High
1681,2200386.51,1887168.18,47780.46,73352.43,0,1,Tech,313218.33,1.54,1,Low
1682,1390547.27,1073894.33,58065.87,98583.13,4,2,Manufacturing,316652.94,1.7,3,High
1683,1080199.69,2700499.22,32477.95,42055.12,3,2,Healthcare,-1620299.53,1.29,0,High
1684,707387.36,678655.08,59141.66,30822.49,0,0,Healthcare,28732.28,0.52,2,Low
1685,1111950.15,1203514.98,47307.65,53155.6,1,2,Manufacturing,-91564.83,1.12,9,High
1686,1320074.02,1308218.94,53461.81,44306.6,3,0,Manufacturing,11855.08,0.83,4,High
1687,1418575.73,831019.72,43097.21,25029.78,4,2,Healthcare,587556.01,0.58,2,High
1688,581747.77,699744.65,39986.06,27249.65,1,2,Tech,-117996.88,0.68,1,High
1689,732237.63,538410.95,22224.75,22209.03,2,1,Manufacturing,193826.68,1.0,3,High
1690,1234401.59,962954.41,54703.71,32205.84,1,3,Manufacturing,271447.18,0.59,9,High
1691,1176618.19,448095.09,65711.45,159046.46,0,2,Tech,728523.1,2.42,6,High
1692,1033092.3,1529459.1,52447.02,57703.39,1,2,Finance,-496366.8,1.1,2,High
1693,1114903.41,695300.79,49113.72,60327.96,3,0,Manufacturing,419602.62,1.23,3,High
1694,783745.66,539525.74,5076.72,5889.08,4,2,Retail,244219.92,1.16,5,High
1695,1454352.31,1232638.06,76436.4,72006.31,4,3,Retail,221714.25,0.94,5,High
1696,1365568.88,1233221.5,170467.98,280624.46,2,2,Tech,132347.38,1.65,5,High
1697,620044.61,825985.85,37562.84,24505.88,2,1,Manufacturing,-205941.24,0.65,9,Medium
1698,782004.53,640045.05,52488.54,102830.24,3,2,Manufacturing,141959.48,1.96,8,High
1699,1074678.75,873064.81,61040.36,45846.74,0,2,Tech,201613.94,0.75,8,High
1700,696061.26,606753.63,31035.94,36015.1,4,0,Manufacturing,89307.63,1.16,7,High
1701,835668.39,429642.27,50923.86,55201.23,0,2,Tech,406026.12,1.08,1,High
1702,732710.13,643849.39,63617.44,58461.26,4,0,Finance,88860.74,0.92,1,High
1703,1094276.24,766497.51,97642.08,206113.73,1,1,Retail,327778.73,2.11,9,Low
1704,1306657.94,895850.51,95778.81,50350.03,2,0,Healthcare,410807.43,0.53,5,Medium
1705,1126075.72,1261625.36,96739.98,99943.82,4,2,Retail,-135549.64,1.03,0,High
1706,1860696.79,801621.52,90729.6,96826.37,1,2,Healthcare,1059075.27,1.07,0,High
1707,661808.09,456973.22,24364.95,26554.12,3,0,Tech,204834.87,1.09,7,High
1708,813175.35,446981.25,33938.73,32007.66,4,1,Manufacturing,366194.1,0.94,5,High
1709,1071042.96,1675086.34,114038.57,125547.39,4,2,Healthcare,-604043.38,1.1,5,High
1710,867269.29,508057.39,44127.26,21806.11,0,1,Healthcare,359211.9,0.49,5,Low
1711,825938.57,585479.17,36177.14,16612.38,4,0,Manufacturing,240459.4,0.46,1,High
1712,509446.84,1097867.59,19864.0,15261.86,0,1,Retail,-588420.75,0.77,8,Low
1713,1226105.96,909580.16,43988.23,64052.46,4,2,Healthcare,316525.8,1.46,5,High
1714,582146.83,402324.36,13566.35,15838.45,0,1,Tech,179822.47,1.17,8,High
1715,644775.33,151811.32,45168.82,77768.46,4,1,Finance,492964.01,1.72,0,High
1716,1043461.88,582320.81,56359.55,51900.9,2,2,Finance,461141.07,0.92,9,High
1717,959412.35,903868.35,39946.81,37904.95,1,0,Healthcare,55544.0,0.95,4,High
1718,796389.44,867290.83,41905.15,35872.11,3,2,Manufacturing,-70901.39,0.86,4,High
1719,785500.98,784480.34,56261.22,42732.81,0,1,Finance,1020.64,0.76,3,Low
1720,1380900.64,968992.74,128924.45,278061.22,3,2,Manufacturing,411907.9,2.16,2,High
1721,955348.96,602619.19,46441.24,45451.42,0,1,Healthcare,352729.77,0.98,3,Low
1722,951124.93,974901.64,39600.11,42930.6,4,1,Manufacturing,-23776.71,1.08,3,High
1723,973815.3,838107.64,22641.68,23132.18,2,2,Healthcare,135707.66,1.02,1,High
1724,1438040.53,779950.34,64112.2,31466.91,4,2,Finance,658090.19,0.49,8,High
1725,1181649.77,717093.2,85796.9,54641.1,4,1,Retail,464556.57,0.64,1,High
1726,1189002.42,1058251.24,24641.04,19697.4,1,0,Tech,130751.18,0.8,8,High
1727,850145.16,856350.92,33975.42,39945.41,0,1,Finance,-6205.76,1.18,6,High
1728,1080134.06,578297.6,81565.77,94970.76,2,1,Healthcare,501836.46,1.16,9,High
1729,1688272.3,1126001.09,91122.12,96667.64,1,2,Tech,562271.21,1.06,0,High
1730,804489.25,395519.44,59797.96,44452.09,1,3,Healthcare,408969.81,0.74,4,High
1731,1458640.04,1238024.9,101514.26,130678.61,1,1,Retail,220615.14,1.29,3,High
1732,701014.41,485208.52,31360.35,15441.99,0,2,Tech,215805.89,0.49,5,High
1733,1339896.92,907941.49,141749.06,147174.65,1,3,Healthcare,431955.43,1.04,8,High
1734,808475.96,1812558.32,106085.39,86493.67,3,2,Finance,-1004082.36,0.82,8,High
1735,967357.53,436572.83,21432.19,25484.38,2,1,Retail,530784.7,1.19,2,High
1736,894863.82,624642.79,23056.41,9899.6,0,0,Retail,270221.03,0.43,8,Low
1737,1152696.11,1664175.48,95036.94,89986.73,4,1,Healthcare,-511479.37,0.95,1,High
1738,1177110.79,1112335.9,37978.47,24094.91,4,0,Tech,64774.89,0.63,7,High
1739,1411906.83,694473.19,76260.04,35253.83,4,2,Finance,717433.64,0.46,9,High
1740,1299220.2,1256237.27,58310.38,55071.18,0,0,Finance,42982.93,0.94,3,High
1741,615874.46,233288.2,47259.25,82343.52,3,1,Tech,382586.26,1.74,3,High
1742,1237657.39,2497438.23,45293.0,39036.52,0,1,Manufacturing,-1259780.84,0.86,6,Low
1743,1572216.68,532016.37,46342.67,33115.18,1,1,Retail,1040200.31,0.71,4,Medium
1744,648635.34,262223.45,40252.19,32024.45,1,2,Retail,386411.89,0.8,2,High
1745,781642.63,411396.79,27634.21,35495.55,4,0,Manufacturing,370245.84,1.28,8,High
1746,362832.67,317758.45,13504.29,10319.2,0,2,Retail,45074.22,0.76,9,High
1747,591389.13,322152.67,31756.73,206418.75,3,2,Healthcare,269236.46,6.5,0,High
1748,1176486.62,998621.79,42977.12,31710.15,4,1,Healthcare,177864.83,0.74,3,High
1749,1276373.97,657214.33,75999.76,86150.47,2,1,Finance,619159.64,1.13,3,Medium
1750,1297721.74,1307143.96,30142.72,32063.9,2,0,Tech,-9422.22,1.06,4,High
1751,1105731.45,447218.63,35635.95,38923.53,0,1,Healthcare,658512.82,1.09,8,Low
1752,1703873.26,2447983.28,33612.9,49239.48,3,2,Retail,-744110.02,1.46,2,High
1753,1269729.74,551282.11,96385.15,54024.51,1,2,Retail,718447.63,0.56,1,High
1754,977996.71,1192994.79,22366.0,19502.14,2,1,Tech,-214998.08,0.87,0,Medium
1755,762274.14,188606.03,45017.29,16162.6,0,2,Tech,573668.11,0.36,8,High
1756,1085834.26,767070.79,24592.0,39055.99,1,1,Healthcare,318763.47,1.59,6,High
1757,1210016.35,2102415.41,31841.03,24848.93,1,0,Retail,-892399.06,0.78,0,High
1758,1176214.75,373264.88,51361.05,118594.76,4,0,Tech,802949.87,2.31,0,High
1759,856126.42,454205.98,42963.91,44763.4,3,2,Healthcare,401920.44,1.04,3,High
1760,975441.04,422595.7,32534.11,22622.28,3,1,Healthcare,552845.34,0.7,1,High
1761,609225.66,410562.72,20659.62,11789.94,1,0,Retail,198662.94,0.57,9,Medium
1762,1063966.03,558387.84,72734.3,104344.52,1,1,Finance,505578.19,1.43,1,High
1763,1136455.64,1204845.72,135350.82,87767.96,4,1,Retail,-68390.08,0.65,2,High
1764,910611.26,1216587.24,36391.9,27269.93,2,0,Finance,-305975.98,0.75,1,Medium
1765,471002.69,332732.55,25085.87,27520.0,3,1,Healthcare,138270.14,1.1,4,High
1766,1094889.95,1483592.38,43020.48,37216.69,4,1,Finance,-388702.43,0.87,5,High
1767,923552.4,381236.4,33542.03,19560.23,2,0,Tech,542316.0,0.58,8,Medium
1768,822173.88,544097.11,53322.12,43622.84,3,2,Tech,278076.77,0.82,6,High
1769,1270678.12,1174201.05,121946.94,81734.83,1,1,Healthcare,96477.07,0.67,2,High
1770,710600.97,576536.64,80424.02,40042.68,1,2,Tech,134064.33,0.5,1,High
1771,1336485.22,1740013.04,47247.41,44138.58,2,0,Manufacturing,-403527.82,0.93,5,High
1772,978874.35,1513611.97,51976.7,43228.44,4,0,Retail,-534737.62,0.83,5,High
1773,1136241.63,510169.37,64323.75,65693.1,0,1,Tech,626072.26,1.02,0,Low
1774,905885.07,580738.84,45945.54,64118.74,1,1,Finance,325146.23,1.4,9,High
1775,986034.05,614846.81,67798.81,101609.56,1,1,Retail,371187.24,1.5,2,Low
1776,475457.45,66878.61,43518.99,47003.56,3,1,Manufacturing,408578.84,1.08,8,High
1777,649296.14,348807.01,31060.19,10517.53,2,1,Retail,300489.13,0.34,0,High
1778,400308.19,167189.12,35048.45,40494.02,2,2,Retail,233119.07,1.16,3,High
1779,503585.51,286769.6,4337.03,3402.03,2,1,Finance,216815.91,0.78,6,High
1780,657029.27,215625.95,27980.28,29486.82,2,0,Retail,441403.32,1.05,1,High
1781,1217048.96,796746.47,46102.81,44269.87,4,1,Retail,420302.49,0.96,8,High
1782,1546396.52,1684069.95,170134.8,97148.58,4,0,Manufacturing,-137673.43,0.57,8,High
1783,1638955.48,1012302.73,106811.81,108293.31,3,1,Finance,626652.75,1.01,9,High
1784,1615245.49,1220799.48,133172.99,310658.86,0,0,Healthcare,394446.01,2.33,1,High
1785,995744.98,569551.56,44216.99,37493.67,1,0,Healthcare,426193.42,0.85,9,Low
1786,1095686.9,612435.67,64109.17,92928.81,4,2,Manufacturing,483251.23,1.45,4,High
1787,1122393.18,766353.31,57606.43,33161.85,2,2,Retail,356039.87,0.58,1,High
1788,835453.39,734885.6,48050.34,62811.03,4,3,Retail,100567.79,1.31,6,High
1789,1066284.65,630219.03,56040.73,73092.14,0,1,Retail,436065.62,1.3,4,Low
1790,775738.81,263209.43,65430.64,125158.81,0,1,Retail,512529.38,1.91,3,Low
1791,1222278.7,2244094.68,57830.44,78717.89,4,0,Retail,-1021815.98,1.36,8,High
1792,513666.65,485564.65,18563.19,15434.92,3,2,Healthcare,28102.0,0.83,3,High
1793,1107664.67,883375.52,150708.36,258632.69,1,2,Healthcare,224289.15,1.72,9,Low
1794,1344802.87,575432.27,45603.98,51732.24,0,0,Retail,769370.6,1.13,9,High
1795,1514406.12,428297.28,286230.8,211834.92,2,2,Retail,1086108.84,0.74,0,High
1796,1234376.91,804423.09,97816.35,90854.15,0,0,Tech,429953.82,0.93,8,High
1797,1216384.51,841079.67,81882.18,42375.34,3,1,Manufacturing,375304.84,0.52,0,High
1798,777589.08,209282.86,46725.64,34214.55,1,2,Finance,568306.22,0.73,6,High
1799,1220660.38,573991.44,49669.28,45976.24,2,1,Finance,646668.94,0.93,2,Low
1800,781980.04,259081.51,42874.53,61055.39,3,1,Manufacturing,522898.53,1.42,8,High
1801,1277528.11,586185.46,93773.23,47929.49,4,2,Manufacturing,691342.65,0.51,7,High
1802,600676.73,409256.95,24492.88,22223.69,0,2,Finance,191419.78,0.91,8,High
1803,279400.49,70879.82,10367.97,9115.34,3,1,Retail,208520.67,0.88,8,High
1804,296990.68,117966.3,4072.93,5525.4,2,2,Finance,179024.38,1.36,4,High
1805,1026153.78,316540.11,49847.93,38542.06,1,2,Finance,709613.67,0.77,3,High
1806,1268848.03,673060.28,40861.91,64668.24,3,1,Retail,595787.75,1.58,7,Medium
1807,689652.73,258599.38,29369.59,23518.42,3,1,Retail,431053.35,0.8,5,High
1808,1102846.43,1396246.46,40359.49,30454.29,0,2,Manufacturing,-293400.03,0.75,3,High
1809,776415.15,553549.11,32863.04,15740.38,3,2,Tech,222866.04,0.48,3,High
1810,1127888.25,789366.12,26197.93,24756.16,0,1,Tech,338522.13,0.94,0,High
1811,1081614.48,471870.47,29103.25,34600.67,0,2,Retail,609744.01,1.19,3,High
1812,464883.92,323551.46,17012.77,13407.99,2,2,Manufacturing,141332.46,0.79,9,High
1813,1245671.08,1179262.11,50980.63,39253.71,0,2,Tech,66408.97,0.77,4,High
1814,912666.17,778315.15,56071.88,57964.46,4,2,Finance,134351.02,1.03,4,High
1815,490583.54,431087.14,7630.6,8936.94,3,2,Finance,59496.4,1.17,4,High
1816,1154146.36,1609879.02,70946.43,46641.15,4,0,Retail,-455732.66,0.66,7,High
1817,1036754.19,646680.57,65325.12,34728.15,0,0,Retail,390073.62,0.53,9,Low
1818,1608465.41,936709.74,22058.5,15743.34,3,1,Finance,671755.67,0.71,4,High
1819,1307816.11,1414178.99,94086.09,65836.0,2,1,Tech,-106362.88,0.7,8,Low
1820,1535525.74,508251.43,63271.51,304993.56,4,2,Healthcare,1027274.31,4.82,6,High
1821,979090.41,1193623.08,40950.31,33779.45,1,2,Retail,-214532.67,0.82,5,High
1822,1295447.2,518257.18,92615.44,215089.32,4,0,Finance,777190.02,2.32,4,High
1823,1548590.44,1778946.86,117553.46,90714.61,0,2,Retail,-230356.42,0.77,1,Low
1824,1017550.84,511436.56,47533.11,100051.03,0,1,Manufacturing,506114.28,2.1,9,High
1825,1191424.16,861562.31,28949.03,17659.75,2,2,Healthcare,329861.85,0.61,7,High
1826,805523.35,727956.3,47664.1,51081.98,3,0,Healthcare,77567.05,1.07,3,High
1827,890709.05,743659.98,42142.68,27093.91,1,1,Retail,147049.07,0.64,5,High
1828,1312166.54,2118856.53,104686.32,117432.82,0,0,Retail,-806689.99,1.12,6,Low
1829,1105520.5,835550.3,109804.32,108146.84,2,1,Healthcare,269970.2,0.98,3,High
1830,1640984.19,1246245.58,120628.98,72605.75,2,2,Healthcare,394738.61,0.6,9,High
1831,501763.21,361322.38,44706.56,29151.74,1,0,Finance,140440.83,0.65,9,Medium
1832,1180558.74,588526.61,179855.88,193517.37,4,0,Tech,592032.13,1.08,0,High
1833,1246119.81,916664.8,47103.35,80583.92,3,0,Healthcare,329455.01,1.71,5,High
1834,1006927.19,801115.91,48619.99,51635.44,1,1,Manufacturing,205811.28,1.06,4,Low
1835,697953.71,564443.8,42103.62,60105.46,0,0,Retail,133509.91,1.43,5,Low
1836,1727077.62,1731157.64,140747.52,139836.75,4,2,Tech,-4080.02,0.99,3,High
1837,870152.46,743226.3,31217.91,32077.47,0,1,Healthcare,126926.16,1.03,0,High
1838,916780.57,456292.76,76088.94,128615.28,4,3,Retail,460487.81,1.69,3,High
1839,1108346.05,1568095.48,64390.07,55134.11,0,0,Healthcare,-459749.43,0.86,8,Low
1840,634530.49,393511.26,32913.58,30427.76,3,3,Finance,241019.23,0.92,1,High
1841,1341244.55,582331.9,57304.07,36930.99,4,1,Retail,758912.65,0.64,0,High
1842,817425.98,764840.09,18599.07,18344.05,4,1,Finance,52585.89,0.99,5,High
1843,904921.0,1007752.64,23507.07,15663.03,2,1,Retail,-102831.64,0.67,5,Medium
1844,1283792.51,1094834.94,84726.14,97218.55,2,1,Tech,188957.57,1.15,6,High
1845,1759061.16,745322.79,77036.44,77975.85,4,2,Tech,1013738.37,1.01,1,High
1846,1732711.28,1187954.59,87043.85,93667.86,1,1,Healthcare,544756.69,1.08,6,High
1847,826450.33,636368.75,69647.08,47669.33,4,1,Tech,190081.58,0.68,0,High
1848,1094490.78,1245755.74,45082.04,31821.96,1,1,Manufacturing,-151264.96,0.71,0,High
1849,812389.51,415467.72,61388.5,43168.95,2,0,Healthcare,396921.79,0.7,5,Medium
1850,843399.69,1189681.85,61675.12,65245.66,0,0,Manufacturing,-346282.16,1.06,9,Low
1851,1316185.79,523234.82,85149.57,89864.91,3,1,Finance,792950.97,1.06,4,High
1852,1039876.22,853337.69,88257.8,86573.33,0,1,Finance,186538.53,0.98,8,Low
1853,1176347.35,1469945.13,57990.46,55461.75,2,2,Manufacturing,-293597.78,0.96,3,High
1854,884111.87,1151841.47,51454.34,66954.32,2,0,Finance,-267729.6,1.3,6,Medium
1855,1330622.05,1410696.76,66400.87,67186.65,2,0,Retail,-80074.71,1.01,4,High
1856,769332.48,379523.11,22146.83,20175.48,0,0,Finance,389809.37,0.91,8,Low
1857,920429.08,375697.01,91098.44,88269.98,4,2,Retail,544732.07,0.97,4,High
1858,1396531.27,649108.55,68483.25,69463.14,0,3,Manufacturing,747422.72,1.01,3,High
1859,790690.08,1477111.38,45144.55,30108.95,4,1,Finance,-686421.3,0.67,1,High
1860,976787.36,855642.16,93170.58,494813.4,4,2,Retail,121145.2,5.31,0,High
1861,683843.01,631338.43,56404.54,44155.07,0,2,Retail,52504.58,0.78,5,High
1862,1603958.74,3033922.53,74091.17,63555.04,4,2,Manufacturing,-1429963.79,0.86,7,High
1863,1209619.53,789099.34,112933.21,94552.59,0,2,Manufacturing,420520.19,0.84,5,High
1864,1153994.81,885522.6,24880.25,35015.5,0,0,Tech,268472.21,1.41,0,Low
1865,1062918.1,549014.77,35920.22,44653.89,3,0,Manufacturing,513903.33,1.24,6,High
1866,674529.57,531806.96,52433.03,52249.02,3,0,Healthcare,142722.61,1.0,3,High
1867,687092.21,510422.39,54133.91,31814.04,2,0,Finance,176669.82,0.59,2,High
1868,637930.35,788841.3,37673.97,28736.96,4,1,Tech,-150910.95,0.76,7,High
1869,626649.36,350107.86,28330.34,31765.53,1,2,Tech,276541.5,1.12,2,High
1870,1036075.72,528346.29,61819.09,51742.19,1,1,Healthcare,507729.43,0.84,2,Low
1871,835480.42,1129728.28,33551.01,52656.0,2,0,Manufacturing,-294247.86,1.57,6,High
1872,1077138.43,384508.56,44518.16,67272.41,1,1,Healthcare,692629.87,1.51,8,Medium
1873,871613.1,671144.18,34024.0,23846.72,1,0,Tech,200468.92,0.7,9,Medium
1874,756671.4,723200.96,34273.68,47365.45,3,2,Finance,33470.44,1.38,1,High
1875,1163538.98,416494.03,52151.62,86634.07,4,2,Retail,747044.95,1.66,6,High
1876,842987.08,648052.3,61618.73,47739.17,4,1,Healthcare,194934.78,0.77,2,High
1877,523447.87,767933.6,51990.75,54198.01,0,1,Healthcare,-244485.73,1.04,7,Medium
1878,1047870.74,484393.49,31083.28,32100.21,2,1,Finance,563477.25,1.03,9,Medium
1879,1213797.95,1124746.63,53002.17,41589.29,2,2,Tech,89051.32,0.78,4,High
1880,1171873.52,595222.31,130170.24,123263.46,1,0,Healthcare,576651.21,0.95,2,Low
1881,428919.95,361916.76,24072.61,35656.87,1,1,Tech,67003.19,1.48,1,High
1882,1380041.06,621537.08,34782.46,12235.12,0,2,Retail,758503.98,0.35,9,High
1883,610350.01,369724.96,25225.78,19922.89,4,1,Healthcare,240625.05,0.79,0,High
1884,30112.64,22313.56,1468.33,796.02,2,0,Healthcare,7799.08,0.54,1,High
1885,1077084.63,844219.3,35062.17,26002.09,3,0,Healthcare,232865.33,0.74,0,High
1886,1792359.72,1316474.85,17299.33,16216.28,3,0,Finance,475884.87,0.94,6,High
1887,1174416.78,719086.07,40855.19,39112.98,1,2,Manufacturing,455330.71,0.96,7,High
1888,1572737.04,526450.28,46652.54,87003.46,4,2,Finance,1046286.76,1.86,5,High
1889,989855.88,268862.53,22538.4,14400.1,2,0,Finance,720993.35,0.64,3,High
1890,1101558.28,2753895.69,43757.62,29191.9,2,0,Healthcare,-1652337.41,0.67,6,Medium
1891,1085844.24,1057107.75,20892.25,21597.97,2,2,Manufacturing,28736.49,1.03,1,High
1892,1586602.16,596062.31,172621.52,147551.73,4,0,Tech,990539.85,0.85,5,High
1893,818847.9,430452.62,79191.2,65736.41,3,1,Retail,388395.28,0.83,2,High
1894,765873.3,741746.78,15198.16,17402.73,3,2,Manufacturing,24126.52,1.15,3,High
1895,1527159.67,1217927.69,62412.91,62394.1,1,2,Healthcare,309231.98,1.0,6,High
1896,1017575.5,492440.72,146748.19,119836.59,1,0,Healthcare,525134.78,0.82,2,Low
1897,970315.43,1193319.22,65355.15,34148.35,1,0,Finance,-223003.79,0.52,0,High
